Timestamp,User Question,Bot Answer,Frequency Count,BotAnsClean,Understood_Question
5/31/2025,คุณต้องการสอบถามอะไรเกี่ยวกับกยศ.?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/31/2025,คุณต้องการสอบถามอะไรเกี่ยวกับกยศ.?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/23/2025,คุณต้องการสอบถามอะไรเกี่ยวกับกยศ.?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,คุณต้องการสอบถามอะไรเกี่ยวกับกยศ.?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/28/2025,คุณต้องการสอบถามอะไรเกี่ยวกับกยศ.?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/21/2025,คุณต้องการสอบถามอะไรเกี่ยวกับกยศ.?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/1/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการจัดสถานะนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการจัดสถานะนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการจัดสถานะนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการจัดสถานะนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการจัดสถานะนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/26/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการจัดสถานะนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการผ่อนผันทหาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการผ่อนผันทหาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/13/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการผ่อนผันทหาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการผ่อนผันทหาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการผ่อนผันทหาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,คุณต้องการสอบถามอะไรเกี่ยวกับการผ่อนผันทหาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/13/2025,ใครกู้กยศ.ได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/8/2025,ใครกู้กยศ.ได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/7/2025,ใครกู้กยศ.ได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/15/2025,ใครกู้กยศ.ได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ใครกู้กยศ.ได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,ใครกู้กยศ.ได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/28/2025,งานสโมสรนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/9/2025,งานสโมสรนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,งานสโมสรนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/19/2025,งานสโมสรนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/8/2025,งานสโมสรนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,เงื่อนไขการกู้ กยศ มีอะไรบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,เงื่อนไขการกู้ กยศ มีอะไรบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,เงื่อนไขการกู้ กยศ มีอะไรบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,เงื่อนไขการกู้ กยศ มีอะไรบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/25/2025,จะกู้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,จะกู้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,จะใช้ประกันอุบัติเหตุ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,จะใช้ประกันอุบัติเหตุ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,จะใช้ประกันอุบัติเหตุ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,จะใช้ประกันอุบัติเหตุ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,จะใช้ประกันอุบัติเหตุ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/6/2025,จะดรอป,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,จะดรอป,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,จะดรอป,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,จะดรอป,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,จะดรอป,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/31/2025,จะยื่นขอกู้เรียน กยศ. ทำไงดี,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/5/2025,จะยื่นขอกู้เรียน กยศ. ทำไงดี,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/13/2025,จะยื่นขอกู้เรียน กยศ. ทำไงดี,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/9/2025,จะยื่นขอกู้เรียน กยศ. ทำไงดี,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/4/2025,เจ้าหน้าที่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,เจ้าหน้าที่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/16/2025,เจ้าหน้าที่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,เจ้าหน้าที่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,ใช่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ใช่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/29/2025,ใช่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ใช่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ใช้สิทธิประกันมหาวิทยาลัย ต้องติดต่อกับใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,ใช้สิทธิประกันมหาวิทยาลัย ต้องติดต่อกับใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/2/2025,ใช้สิทธิประกันมหาวิทยาลัย ต้องติดต่อกับใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/5/2025,ใช้สิทธิประกันมหาวิทยาลัย ต้องติดต่อกับใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/10/2025,ใช้เอกสารอะไรบ้างในการย้ายสาขา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/6/2025,ใช้เอกสารอะไรบ้างในการย้ายสาขา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/4/2025,ใช้เอกสารอะไรบ้างในการย้ายสาขา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/22/2025,ใช้เอกสารอะไรบ้างในการย้ายสาขา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ต้องการถอนรายวิชาสามารถทำเรื่องได้ตอนไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,ต้องการถอนรายวิชาสามารถทำเรื่องได้ตอนไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/2/2025,ต้องการถอนรายวิชาสามารถทำเรื่องได้ตอนไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/3/2025,ต้องการถามเกี่ยวกับกยศ.ต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/2/2025,ต้องการถามเกี่ยวกับกยศ.ต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,ต้องการถามเกี่ยวกับกยศ.ต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/21/2025,ต้องการถามเกี่ยวกับการประกันอุบัติเหตุต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,ต้องการถามเกี่ยวกับการประกันอุบัติเหตุต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ต้องการถามเกี่ยวกับการประกันอุบัติเหตุต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/23/2025,ต้องการถามเกี่ยวกับการผ่อนผันต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,ต้องการถามเกี่ยวกับการผ่อนผันต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ต้องการถามเกี่ยวกับการผ่อนผันต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/15/2025,ต้องการถามเกี่ยวกับการลงทะเบียนต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,ต้องการถามเกี่ยวกับการลงทะเบียนต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/5/2025,ต้องการถามเกี่ยวกับการลงทะเบียนต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/19/2025,ต้องการถามเกี่ยวกับการลงทะเบียนต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/16/2025,ต้องการถามเกี่ยวกับการลงทะเบียนอีกไหมคะ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/9/2025,ต้องการถามเกี่ยวกับการลงทะเบียนอีกไหมคะ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/26/2025,ต้องการถามเกี่ยวกับการลงทะเบียนอีกไหมคะ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/12/2025,ต้องการถามเกี่ยวกับการสอบ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,ต้องการถามเกี่ยวกับการสอบ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/6/2025,ต้องการถามเกี่ยวกับการสอบ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,ต้องการถามเกี่ยวกับการสอบต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/23/2025,ต้องการถามเกี่ยวกับการสอบต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,ต้องการถามเกี่ยวกับการสอบต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/20/2025,ต้องการถามเกี่ยวกับการสอบอีกไหมคะ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/1/2025,ต้องการถามเกี่ยวกับการสอบอีกไหมคะ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/25/2025,ต้องการถามเกี่ยวกับการสอบอีกไหมคะ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,ต้องการดรอปรายวิชาสามารถติดต่อใครได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/19/2025,ต้องการดรอปรายวิชาสามารถติดต่อใครได้บ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/1/2025,ต้องการถามเกี่ยวกับประกันอุบัติเหตุต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/11/2025,ต้องการถามเกี่ยวกับประกันอุบัติเหตุต่อ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/7/2025,ต้องการถามเกี่ยวเอกสาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ต้องการถามเกี่ยวเอกสาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/15/2025,ต้องการถามเจ้าหน้าที่หน่วยงานไหนอีกไหม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,ต้องการถามเจ้าหน้าที่หน่วยงานไหนอีกไหม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/19/2025,ติดต่อเจ้าหน้าที่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,ติดต่อเจ้าหน้าที่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ติดต่อเจ้าหน้าที่งานสหกิจ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ติดต่อเจ้าหน้าที่งานสหกิจ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ถอนวิชา/เพิ่มวิชาทำยังไง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ถอนวิชา/เพิ่มวิชาทำยังไง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/27/2025,ถ้าเกิดยืนใช้สิทธิประกันอุบัติเหตุของมหาวิทยาลัย ต้องติดต่อใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ถ้าเกิดยืนใช้สิทธิประกันอุบัติเหตุของมหาวิทยาลัย ต้องติดต่อใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/31/2025,ถ้าเอกสารกยศ.ที่ยื่นไปแล้วใส่รายละเอียดผิด ต้องแก้ยังไง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ถ้าเอกสารกยศ.ที่ยื่นไปแล้วใส่รายละเอียดผิด ต้องแก้ยังไง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ถ้าเอกสารกยศ.ที่ยื่นไปแล้วใส่รายละเอียดผิด ต้องแก้ยังไง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,ถ้าเอกสารกยศ.ที่ยื่นไปแล้วใส่รายละเอียดผิด ต้องแก้ยังไง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/1/2025,โรงพยาบาล,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,ลงทะเบียน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,สมัคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/17/2025,สมาคมศิษย์เก่า,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/19/2025,สมุด,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,สอบ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/8/2025,สอบกลางภาค 1/2568 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/8/2025,สอบกลางภาค 2/2568 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/3/2025,สอบกลางภาคเทอม 1 วันไหนบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/6/2025,สอบกลางภาคเทอม 2 วันไหนบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/21/2025,สอบปลายภาค,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,สอบปลายภาค 1/2567 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/11/2025,สอบปลายภาค 1/2568 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/8/2025,สอบปลายภาค 2/2567 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/26/2025,สอบปลายภาค 2/2568 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,สอบปลายภาคเทอม 1 วันไหนบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,สอบปี1 2567,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/19/2025,สอบย้อนหลังได้ไหม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,สอบฤดูร้อน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/21/2025,สอบฤดูร้อน 1/2567 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,สอบฤดูร้อน 1/2568 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,สอบฤดูร้อน 2/2567 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/21/2025,สอบฤดูร้อน 2/2568 วันไหนบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,สอบฤดูร้อนกลางภาควันไหนบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,สอบวันไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,สอบวันไหนวะ,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/21/2025,สามารถทำเรื่องกู้ กยศ.ได้ที่ไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/28/2025,สามารถยื่นคำขอกู้ผ่านระบบ DSL ได้อย่างไร?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/27/2025,หลักฐานสอบย้อนหลัง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/28/2025,ห้องพยาบาลอยู่ตึกไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/14/2025,ห้องสมุด,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/20/2025,ห้องสมุดเปิดกี่โมง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/11/2025,หอประชุม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/15/2025,หอพักนักศึกษา,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/29/2025,หากต้องการดรอป,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/27/2025,หากต้องการดรอปทำยังไงดี,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/26/2025,หากต้องการแบบฟอร์มเรียกร้องค่าสินไหมทดแทนต้องไปรับใบได้ที่ไหน?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,อยากดรอป,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/10/2025,อยากรู้ว่าลงทะเบียนได้กี่โมง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,อยากให้เพิ่มฟีเจอร์หาคู่รัก,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/8/2025,อยากให้ระบบดีขึ้น,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/9/2025,อาคารกิจกรรม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/24/2025,เอกสาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,เอกสาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,เอกสารที่ต้องเตรียมสำหรับการรักษาสภาพการเป็นนักศึกษามีอะไรบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/19/2025,เอกสารในการกู้,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/13/2025,เอกสารในการกู้ กยศ. ต้องใช้อะไรบ้าง?,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/19/2025,เอกสารผ่อนผันทหาร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,ลงทะเบียนซ้ำรายวิชาเดิมได้หรือไม่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/16/2025,ลงทะเบียนซ้ำรายวิชาเดิมได้หรือไม่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ลงทะเบียนซ้ำรายวิชาเดิมได้หรือไม่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ลงทะเบียนซ้ำรายวิชาเดิมได้หรือไม่,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/10/2025,ลงทะเบียนรายวิชาข้ามคณะทำได้ไหม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/31/2025,ลงทะเบียนรายวิชาข้ามคณะทำได้ไหม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/3/2025,เปลี่ยนกลุ่มเรียน ต้องติดต่อใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,เปลี่ยนกลุ่มเรียน ต้องติดต่อใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/14/2025,เปลี่ยนกลุ่มเรียน ต้องติดต่อใคร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ระบบลงทะเบียนล่ม แจ้งปัญหาที่ไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/20/2025,ระบบลงทะเบียนล่ม แจ้งปัญหาที่ไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/29/2025,ระบบลงทะเบียนล่ม แจ้งปัญหาที่ไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/14/2025,ระบบลงทะเบียนล่ม แจ้งปัญหาที่ไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/22/2025,ระบบลงทะเบียนล่ม แจ้งปัญหาที่ไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/23/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/14/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/8/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/3/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/27/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/23/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/14/2025,ขอสอบย้อนหลังได้ในกรณีใดบ้าง,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ยื่นเอกสารผิดต้องแก้ไขขั้นตอนใด,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/5/2025,ยื่นเอกสารผิดต้องแก้ไขขั้นตอนใด,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ยื่นเอกสารผิดต้องแก้ไขขั้นตอนใด,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/18/2025,ติดตามผลอนุมัติการกู้ดูตรงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/4/2025,ติดตามผลอนุมัติการกู้ดูตรงไหน,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/30/2025,ต้องใช้เอกสารอะไรบ้างเวลายื่นเคลม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/28/2025,ต้องใช้เอกสารอะไรบ้างเวลายื่นเคลม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/1/2025,ต้องใช้เอกสารอะไรบ้างเวลายื่นเคลม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/5/2025,ต้องใช้เอกสารอะไรบ้างเวลายื่นเคลม,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/4/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/30/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/30/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/7/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/10/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/18/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/11/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/8/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/24/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/10/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/12/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/21/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
5/17/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/28/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/2/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/5/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
3/15/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
4/10/2025,ขอหนังสือรับรองไปฝึกงานต้องดำเนินการอย่างไร,บอทตอบกลับ,1,เข้าใจข้อคำถาม,1
